CodProducto;Nombre;ContenidoInternoCaja;ContenidoInternoBlister;ContenidoInternoUnidad;ValorCajaContado;ValorBlisterContado;ValorUnidadContado;InventarioCaja;InventarioBlister;InventarioUnidad
7707274721206;SALBUTAMOL INHALADOR X 200 DOSIS;1;0;0;10900.00;.00;.00;8;0;0
7707035560037;UNGUENTO VENCEDOR MATA CALLO;1;0;0;12800.00;.00;.00;22;0;0
200015437;PROT.NOSOTRAS 15 UDS E.I.;1;0;0;2000.00;.00;.00;54;0;0
200016648;PAN.PEQUENIN EXT.CONF.PLUS ET.4 30 UDS;1;0;0;27900.00;.00;700.00;9;0;0
200018564;TOA.NOSOTRAS INVIS.RAPIGEL DISP.30 UDS;30;0;1;12900.00;.00;500.00;10;0;37
100009726;BETAMETASONA+CLOTRIM.+NEOMICINA 40 GR GF;1;0;0;21000.00;.00;.00;12;0;0
100009581;LECHE ENSOY VAINILLA 1000 GR;1;0;0;69500.00;.00;.00;1;0;0
200017099;LECHE ENSOY NINOS VAINILLA 900 GR;1;0;0;65900.00;.00;.00;2;0;0
100014682;CROMOGLICATO DE SODIO 2% OFTALM.5 ML EX;1;0;0;5500.00;.00;.00;5;0;0
200005426;CREMA DENTAL COLGATE TRIPLE ACCION 100GR;1;0;0;6900.00;.00;.00;42;0;0
7702186000838;POLVO TRASLUCIDO SMART SURTIDO;1;0;0;9900.00;.00;.00;1;0;0
7702186020461;POLVO NAILEN SURTIDO;1;0;0;5900.00;.00;.00;19;0;0
100013746;DESCONGEL GRIPA 100 CAP.BLANDA GELATIN.;25;0;1;100800.00;4000.00;3800.00;1;105;23
7891010031046;ACEITE BABY JJ 100ML;1;0;0;8900.00;.00;.00;1;0;0
7702031260486;VASELINA BABY JJ 100G;1;0;0;16600.00;.00;.00;1;0;0
7702057089290;YODORA /2 OFERTA 60GR.;1;0;0;19500.00;.00;.00;8;0;0
7702057082130;YODORA PROM /2  32GR.;1;0;0;13200.00;.00;.00;2;0;0
7703644001039;REPELENTE NOPIKEK BARRA;1;0;0;10000.00;.00;.00;1;0;0
7501056325442;CREMA PONDS S 50G;1;0;0;9800.00;.00;.00;2;0;0
100012133;ESPIROLAN 25 MG 20 TABLETAS;1;0;0;9900.00;5900.00;500.00;13;0;0
100001936;EMULSION SCOTT CEREZA 360 ML;1;0;0;15900.00;.00;.00;11;0;0
100001932;1EMULSION SCOTT FRUTA TROPICAL 180 ML;1;0;0;9900.00;.00;.00;9;0;0
200007179;ALGODON ZIG ZAG JGB 50 GR;1;0;0;2500.00;.00;.00;30;0;0
100014833;TRAZODONA 50 MG 50 TABLETAS RC;5;0;1;22700.00;3500.00;4000.00;19;4;5
7703712032552;DOXICICLINA 100 MG CAP;1;0;0;6900.00;.00;500.00;40;0;0
100001737;IBUPROFENO 400 MG 100 TABLETAS GF;10;0;1;23900.00;2400.00;2000.00;5;31;6
200020193;COCOSETTE MAXI 18 UDS;21;0;1;25000.00;11600.00;1400.00;35;0;9
200021633;DTE GEL MENNEN 24/7 EXTREME 85 GR;1;0;0;14600.00;.00;.00;2;0;0
200006171;PILA ENERGIZER MAX ALKALINA AAA 2 UDS;1;0;0;4200.00;.00;.00;1;0;0
200007369;CREMA JJ BABY AVENA 100 ML;1;0;0;8900.00;.00;.00;7;0;0
200007370;CREMA JJ BABY 100 ML;1;0;0;8000.00;.00;.00;21;0;0
200007371;CREMA JJ BABY 200 ML;1;0;0;13100.00;.00;.00;10;0;0
200007373;CREMA JJ BABY AVENA 200 ML;1;0;0;12300.00;.00;.00;5;0;0
200017062;PILA ENERGIZER MAX ALKALINA AA 10 BLIS.;1;0;0;4200.00;.00;3600.00;6;0;0
7707145300011;ACEITE DE ALMENDRAS 25 CC;1;0;0;1500.00;.00;.00;11;0;0
100014006;SALES REHIDRATACION SBS. CEREZA;30;0;1;53900.00;.00;1800.00;7;0;30
7702313018002;LIMAS ZAFHIR UNIDAD;144;0;1;33500.00;.00;500.00;0;0;213
7501006721133;CHA PANTENE RESTAURACION X 400ML;1;0;0;20000.00;.00;.00;6;0;0
200019374;GUANTE CIRUGIA ALFA 6 1/2 12 UDS;12;0;1;16900.00;.00;1500.00;2;0;10
200017728;PROT.LACTINOSOTRAS RESPIRABLES GEL 12 UD;1;0;0;7900.00;.00;400.00;10;0;0
100016014;METOPROLOL 50MG. BETOPROLOL;1;0;0;8000.00;2000.00;500.00;13;2;0
200003781;LISTERINE CONTROL CALCULO 180 ML;1;0;0;10000.00;.00;.00;12;0;0
200003803;CREMA LUBRIDERM LOCION EXTRAHUMECTANTE 120 ML;1;0;0;10000.00;.00;.00;11;0;0
200003817;CREMA LUBRIDERM LOCION U.V.15 120 ML;1;0;0;12900.00;.00;.00;8;0;0
200008300;ACEITE JJ BABY ORIGINAL 50 ML;1;0;0;4500.00;.00;.00;41;0;0
200018868;LISTERINE CUIDADO TOTAL 180 ML;1;0;0;10000.00;.00;.00;12;0;0
200017061;TINTE IRIS 24 NEGRO 9 GR 12 UDS;12;0;1;25900.00;.00;2100.00;36;0;21
100011930;BISACODILO 5 MG 100 TABLETAS HP (PMP);100;10;10;23500.00;2400.00;1111.00;5;13;0
7703712011366;KRODEX F COMPUESTO X 20;20;2;10;52000.00;26000.00;2600.00;3;0;11
7703712033511;PIROXICAN GEL X 30 GR;1;0;0;8500.00;.00;.00;14;0;0
100007771;TIAMINA 300 MG 250 TABLETAS EC;25;0;1;43900.00;1900.00;1700.00;6;35;29
200003785;LISTERINE COOL MINT 180 ML;1;0;0;7900.00;.00;.00;8;0;0
100005153;LIDOPROCTO UNGUENTO 10 GR;1;0;0;25000.00;.00;.00;8;0;0
7891010032937;COPITOS J J X 150;1;0;0;12900.00;.00;.00;5;0;0
100016942;NORAVER NARANJA MIEL 96 PASTILLAS;16;0;1;117900.00;7800.00;7900.00;1;20;10
7891010038892;CEDA DENTAL JJ 50 M;1;0;0;13500.00;.00;.00;1;0;0
7501059227453;LECHE NAN PRO 1 400;1;0;0;39800.00;.00;.00;1;0;0
200017063;PILA ENERGIZER MAX ALKALINA AAA 10 BLIS.;10;0;1;32000.00;26000.00;3200.00;10;0;0
100001368;QUANOX 0.6% GOTAS 5 ML;1;0;0;28500.00;.00;.00;29;0;0
100008566;BETAMETASONA 0.05% CREMA 40 GR MK;1;0;0;15000.00;.00;.00;13;0;0
200003009;YODORA CREMA 25 GR;1;0;0;5900.00;.00;.00;42;0;0
200021620;ESPUMA DE AFEITAR FOAMY SKIN 175 GR;1;0;0;17000.00;.00;.00;1;0;0
200021649;ESPUMA DE AFEITAR FOAMY MENTHOL 175 GR;1;0;0;17000.00;.00;.00;4;0;0
7707172681190;1EMULSION DE SCOTT FRUTAS TROPICALES;1;0;0;16500.00;.00;.00;1;0;0
7707200908817;GASA ICOM 1*5 YARDAS;1;0;0;6500.00;.00;.00;1;0;0
78924222;MINI DTE REXONA MUJER;1;0;0;3500.00;.00;.00;24;0;0
200010040;CHUPO PATICOS SILICONA 1 UD;1;0;0;2800.00;.00;.00;4;0;0
200010028;CHUPO CORCHITO AMARILLO # 2 MED.;1;0;0;600.00;.00;.00;2;0;0
7702678050907;POLVOS ANA MARIA 6;1;0;0;16900.00;.00;.00;6;0;0
7702678050914;POLVOS ANA MARIA 7;1;0;0;16900.00;.00;.00;10;0;0
7702678050976;POLVOS ANA MARIA 22;1;0;0;16900.00;.00;.00;7;0;0
7702678050983;POLVOS ANA MARIA 23;1;0;0;16900.00;.00;.00;3;0;0
200004434;CREMA DE LIMON APROQUIM 12 UDS;12;0;1;3900.00;.00;500.00;3;0;8
200004437;VASELINA 12 UDS APROQUIM;12;0;1;5000.00;.00;500.00;2;0;22
200006504;HIL.SEDA DENTAL ORAL-B ESS.FLOSS MENTA 25MTS;1;0;0;7800.00;4600.00;5600.00;11;0;0
200007478;SEDA DENTAL JJ REACH HILO MENTA 50 MTS;1;0;0;13900.00;.00;.00;9;0;0
200015387;HIL.SEDA DENTAL JJ REACH ESSENCIAL 100 MTS;1;0;0;13500.00;.00;.00;14;0;0
100001931;1EMULSION SCOTTSABOR TRADICIONAL 180ML;1;0;0;9900.00;.00;.00;8;0;0
100001673;BETAMETASONA 0.1% CREMA 40 GR GF;1;0;0;14000.00;.00;.00;16;0;0
100000134;LECHE PEDIASURE POLVO VAINILLA 400 GR (M);1;0;0;35900.00;.00;.00;9;0;0
100009602;METOPROLOL 50 MG 30 TABLETAS MK;30;3;10;8900.00;2800.00;500.00;9;2;9
100013069;WASSERTROL UNGUENTO OFTALMICO 5 GR;1;0;0;22900.00;.00;.00;15;0;0
200021941;PRE. DEXEX ESTIMULANTE 3 UDS ICOM;1;0;0;7900.00;.00;.00;33;0;0
200021942;PRE. DEXEX SABORES 3 UDS ICOM;1;0;0;7900.00;.00;.00;30;0;0
200021943;PRE. DEXEX ESPERMICIDA 3 UDS ICOM;1;0;0;7900.00;.00;.00;19;0;0
100001427;DIPIRONA 5 ML 5 AMPOLLAS EC;5;0;1;35900.00;6600.00;7800.00;2;0;3
100011304;SALBUTAMOL INHALADOR 200 DOSIS AG;1;0;0;20700.00;.00;.00;18;0;0
100012350;FUROSEMIDA 40 MG 300 TABLETAS LP;300;30;10;35900.00;1500.00;11111.00;1;44;0
100013587;ACETAMINOFEN 100 MG GOTAS 30 ML LP;1;0;0;4500.00;.00;.00;1;0;0
200008704;IGORA VITAL 60 GR A10/10-2 RUBIO P;1;0;0;21900.00;6700.00;6700.00;4;0;0
200012098;JERINGA 3P 5 ML 21X1.1/2 100 UDS ETERNA;100;0;1;38500.00;.00;500.00;7;0;322
200015580;VITAMINA C GOTAS 100 MG 30 ML EC;1;0;0;12900.00;.00;.00;5;0;0
100012361;METOCLOPRAMIDA 10 MG 400 TABLETAS LP;400;40;10;46900.00;2900.00;11111.00;2;32;13
200010045;BICARBONATO DE SODA 20 SBS DISANFER;20;0;1;11200.00;.00;600.00;4;0;26
200002035;BICARBONATO DE SODA 25 SBS PROMEGAN;25;0;1;9900.00;.00;600.00;6;0;49
100015331;LOSARTAN 50 MG 30 TABLETAS EX;1;0;0;7500.00;2000.00;200.00;78;0;0
200014122;CREMA PONDS C EXTRACTO DE PEPINO 50 GR;1;0;0;12500.00;.00;.00;15;0;0
200003242;MEDIAS SAMSARA SURTIDA AZUL SEDA FRIA;1;0;0;12500.00;.00;.00;14;0;0
200013854;CREMA DENTAL COLGATE SENSITIVE BLAN.75ML;1;0;0;23000.00;.00;.00;13;0;0
7707233050040;CHUPO CORCHITO;1;0;0;700.00;.00;.00;2;0;0
7702098401778;MICROPORE PEQ;1;0;0;2900.00;.00;.00;19;0;0
200007165;DUCHA INTIMA DESECHABLE AZUL;1;0;0;11000.00;.00;.00;4;0;0
100012324;JABON INTIMO LACTACYD FEMINA 200 ML;1;0;0;19500.00;.00;.00;3;0;0
100013367;METOCLOPRAMIDA 10 MG 2 ML 5 AMPOLLAS GF;5;0;1;40000.00;.00;7900.00;2;0;11
100010562;LAGRIMAS ARTIFICIALES GOTAS OFT.15 ML LS;1;0;0;22000.00;.00;.00;8;0;0
200006600;REMOVEDOR LANDER VITAMINA E 35 ML;1;0;0;4000.00;.00;.00;25;0;0
200012690;JERINGA 3P 10ML 21X1.1/2 PRECISION ETERN;1;0;0;600.00;.00;.00;420;0;0
7702605101061;BETAMETASONA AL 0.05% GF;1;0;0;12800.00;.00;.00;1;0;0
200021280;CHA.PANTENE RESTAURACION 200 ML;1;0;0;11900.00;.00;.00;4;0;0
7501035907577;DTE SPEED STICK CLASIC MEN SECO;1;0;0;13900.00;.00;.00;2;0;0
CASERO ESPECIAL;CASERO  ESPECIAL X 25;25;0;1;40600.00;.00;1700.00;2;0;6
100012352;HIDROCLOROTIAZIDA 25 MG 400 TABLETAS LP;400;40;10;38900.00;1000.00;200.00;0;60;0
7702018913619;DTE GILLET POWER X 82 G;1;0;0;22500.00;.00;.00;5;0;0
100008310;LOSARTAN 50 MG 30 TABLETAS LS;3;0;1;13900.00;4900.00;2500.00;49;0;2
100012155;DEXAMETASONA 8 MG 2 ML 10 AMPOLLAS GF;10;0;1;48100.00;.00;6000.00;19;0;14
100017212;DICLOFENACO 75 MG 10  AMPOLLAS W;10;0;1;22000.00;.00;5000.00;12;0;17
7701021114006;WINNY  SEC  4 X 30;30;0;1;29500.00;.00;1000.00;27;0;68
100001777;NORFLOXACINO 400 MG 14 TABLETAS GF;1;0;0;9700.00;.00;.00;3;0;0
200012097;JERINGA 3P 3ML 21X1.1/2 100 UDS ETERNA;100;0;1;25000.00;.00;500.00;2;0;167
200008468;CREMA PONDS BIO-HYDRATANTE 50 GR;1;0;0;9900.00;.00;.00;5;0;0
7703712030534;PREDNOSOLONA 5 MG PENTA;30;2;15;5900.00;3000.00;11111.00;27;1;0
7703712012110;DERMASKIN X 40G;1;0;0;25200.00;.00;.00;19;0;0
7703889154903;DESCONGELITO GRIPA;1;0;0;12700.00;.00;.00;9;0;0
7702186020546;POLVO NAILEN CON FILTRO SURTIDO;1;0;0;7900.00;.00;.00;42;0;0
200020449;ALGODON ZIG ZAG MK 25 GR;1;0;0;2000.00;.00;.00;25;0;0
100007930;CAPTOPRIL 25 MG 30 TABLETAS MK;1;0;0;5500.00;.00;.00;10;0;0
200005295;HALLS MENTOLYPTUS 12 BARRAS;12;0;1;11500.00;.00;1200.00;0;0;5
100001761;LOSARTAN 50 MG 30 TABLETAS GF;1;0;0;12900.00;3000.00;257.00;45;0;0
100012970;APOSITO OCULAR GOLY NINOS 20 UDS;20;0;1;19800.00;4600.00;1800.00;9;0;64
100012972;APOSITO OCULAR GOLY ADULTOS 20 UDS;20;0;1;17900.00;.00;1000.00;18;0;40
100013867;DICLOFENACO 1% GEL 50 GR IC;1;0;0;10900.00;.00;.00;8;0;0
200001656;CHA PANTENE LISO SEDOSO A.PROV 400 ML;1;0;0;17900.00;.00;.00;1;0;0
200018437;VENDA ELASTICA KENNEDY 3X5;1;0;0;2000.00;.00;.00;5;0;0
200018438;VENDA ELASTICA KENNEDY 2X5;1;0;0;1900.00;.00;.00;1;0;0
200019907;JABON JJ BABY ORIGINAL 75 GR;1;0;0;3000.00;.00;.00;1;0;0
100005849;FLUNARIZINA 10 MG 20 TABLETAS MK;1;0;0;9000.00;3900.00;600.00;12;0;0
7703038050018;ACETAMINOFEN TAB 500MG LAPROF;30;0;1;30900.00;.00;1100.00;4;0;1
100004105;SOLUCION LACTATO RINGER 500ML QUIBI BOLS;1;0;0;3000.00;.00;.00;2;0;0
100009921;ALIVRUB LATA 12 GR 12 UDS MK;12;0;1;36900.00;.00;3400.00;4;0;9
100011054;ALERCLAR JARABE 100 ML ICOM;1;0;0;21500.00;.00;.00;9;0;0
7707277580350;OCUBRAX  5ML ( CIPRO-DEXA );1;0;0;33000.00;.00;.00;1;0;0
100005162;ROXICAINA 1% EPINEFINA 1200 UI 20 ML;1;0;0;13900.00;.00;.00;2;0;0
100011684;WASSERTROL GOTAS OFTAL.5 ML;1;0;0;14800.00;.00;.00;25;0;0
100001693;CIPROFLOXACINO 500 MG 10 TABLETAS GF;1;0;0;6900.00;.00;.00;1;0;0
100016790;LOSARTAN 50 MG 300 TABLETAS LP;30;0;1;63900.00;2500.00;2200.00;2;24;0
200006051;YODO BLANCO 12 UDS 25 ML DISANFER;12;0;1;14900.00;1000.00;1500.00;0;0;16
200018867;LISTERINE CUIDADO TOTAL 500 ML;1;0;0;19900.00;.00;.00;8;0;0
7707035510056;HIDROXIDO DE ALUMINIO X  360ML;1;0;0;20000.00;.00;.00;11;0;0
7703712030091;HIDROXIDO DE ALUMINIO X 150ML;1;0;0;7900.00;.00;.00;20;0;0
7707274721053;ACTIVA 21;1;0;0;6900.00;.00;.00;16;0;0
100015683;CLORITIMICOTIN CREMA VAGINAL 40 GR ICOM;1;0;0;23700.00;.00;.00;11;0;0
200017647;CREMA AMOROSITO ICOM 100 ML;1;0;0;4700.00;.00;.00;5;0;0
200005652;PAN.PLENITUD MED.8 UDS;1;0;0;17900.00;.00;.00;2;0;0
100017257;COMPLEJO B NATURAL EVOLUCION 50 CAP.ICOM;1;0;0;23900.00;.00;.00;4;0;0
200023031;MANTECA DE CACAO ICOM LABIAL SABORES 12;12;0;1;17500.00;.00;1500.00;23;0;19
100013925;ARAWAK CREMA ANTI-EDAD FORM.E.V 50 GR;1;0;0;31000.00;.00;.00;10;0;0
200020404;JABON AZUFRE 100 GR NATURCOL;1;0;0;7500.00;.00;.00;2;0;0
200020919;CREMA DE ARNICA NAT.EVOLUTION 60 GR;1;0;0;17600.00;.00;.00;16;0;0
200010802;OXIGENTA PALETTE 30 VOL.LOC.REVEL.50 ML;1;0;0;2900.00;.00;.00;3;0;0
200010803;OXIGENTA PALETTE 20 VOL.LOC.REVEL. 50 ML;1;0;0;2900.00;.00;.00;18;0;0
100012844;DIGESTAR JALEA 120 GR;1;0;0;34500.00;.00;.00;5;0;0
7702433227810;CORECTOR OJERAS VOGUE SURTIDO;1;0;0;7500.00;.00;.00;11;0;0
100005901;LECHE DE MAGNESIA 120 ML MK;1;0;0;5500.00;.00;3500.00;34;0;0
100005902;LECHE DE MAGNESIA 360 ML MK;1;0;0;15500.00;.00;.00;11;0;0
100013773;OXIMETAZOLINA HCL 0.05% ADU.SPR.15 ML LS;1;0;0;9400.00;.00;.00;48;0;0
7707019334203;FUNGIESTEROL SHAMPO;1;0;0;23500.00;.00;.00;21;0;0
7707019330229;CETIRIZINA TBS.ZERDIL;1;0;0;18500.00;.00;.00;13;0;0
7707281040253;AMOXICILINA ALMIDROX;100;10;10;78900.00;9800.00;35000.00;18;21;0
100005202;BEN GAY CREMA ARTRITIS RUBEFACIENTE 30GR;1;0;0;22600.00;.00;.00;4;0;0
100014826;METOCLOPRAMIDA GOTAS 30 ML RC;1;0;0;7500.00;.00;5900.00;19;0;0
7702184560020;PASEDOL;100;25;4;31000.00;1500.00;500.00;1;7;2
100016693;GORRO TIPO ACORDEON INVERF.12 UNIDADES;12;0;1;5900.00;.00;600.00;1;0;11
200021276;FRASCO RECOLECTOR ORINA INVERF.50 UDS;50;0;1;26800.00;.00;600.00;1;0;20
100003040;TOSILED 120 ML;1;0;0;13900.00;.00;.00;1;0;0
100012764;ACIDO FUSIDICO CREMA 15 GR AG;1;0;0;9500.00;.00;.00;2;0;0
100015289;ESOMEPRAZOL 40 MG 14 TABLETAS AG;1;0;0;22500.00;.00;.00;66;0;0
100017632;1PEDIALYTE CON ZINC SURTD 500 ML;1;0;0;6500.00;.00;.00;57;0;0
100013379;OMEPRAZOL 20 MG 20 CAPSULAS PC;20;2;10;5500.00;3000.00;100.00;17;0;9
7707019412628;ACICLOVIR 800MG.10TBS.ACTIVIRAL;1;0;0;24900.00;.00;2000.00;34;0;2
7707019339185;NAPROXENO 150MG 120ML;1;0;0;15900.00;.00;.00;11;0;0
7707019420715;RESFRYGRIP PLUS SOBRES;25;0;1;54500.00;.00;2000.00;7;0;63
200007492;TALCO JJ BABY ORIGINAL 100 GR;1;0;0;12900.00;.00;.00;9;0;0
100017090;DIOSMINA 500 MG 30 TABLETAS W;1;0;0;64700.00;.00;.00;2;0;0
100017339;LINCOMICINA 600 MG 10 AMPOLLAS W;10;0;1;50000.00;.00;5000.00;150;0;10
100012341;CARBAMAZEPINA 200 MG 300 TABLETAS LP;30;0;1;112900.00;4000.00;3800.00;0;69;32
100014452;AGUA OXIGENADA ICOM 120 ML;1;0;0;3000.00;.00;.00;75;0;0
100005830;DICLOFENACO 75 MG AMPOLLA MK;1;0;0;2900.00;.00;.00;69;0;0
100006597;ACRYLARM GEL OFTALMICO 10 GR;1;0;0;47900.00;.00;.00;8;0;0
100014556;DICLOFENACO RETARD 100 MG 20 CAPSULAS AG;20;2;10;13900.00;6800.00;700.00;85;2;15
100017376;1 ENTEROLYTE  SURTIDO;1;0;0;6000.00;.00;.00;16;0;0
100017729;DESITIN UNGUENTO ANTIPANALITIS 28 GR;1;0;0;11000.00;.00;.00;6;0;0
7707308321037;CALAC SUSP;1;0;0;13900.00;.00;.00;1;0;0
100017192;GYNOCANESTEN CREMA VAGINAL 20 GR;1;0;0;31500.00;.00;.00;11;0;0
100016646;SINUTAB PLUS 12 TABLETAS;12;0;1;12900.00;.00;1500.00;7;0;6
200005982;ACIDO BORICO 500 GR DISANFER;1;0;0;7900.00;.00;.00;11;0;0
100001732;HIDROCLOROTIAZIDA 25 MG 30 TABLETAS GF;1;0;0;3900.00;.00;.00;1;0;0
7707019313086;AZITROMICINA 15ML SUSP. AZITROBAC;1;0;0;20500.00;.00;.00;11;0;0
7707019479737;BILAXAN POLVO 30 G;1;0;0;9800.00;.00;.00;41;0;0
7702186023219;LAPIZ NAILEN;1;0;0;4700.00;.00;.00;8;0;0
100014087;IVERMECTINA 0.6% SOLUCION ORAL 5 ML MK;1;0;0;19400.00;.00;.00;13;0;0
200002017;ACIDO BORICO 25 SBS 12 GR PROMEGAN;25;0;1;11500.00;.00;500.00;4;0;27
200007236;ACEITE JJ BABY ORIGINAL 300 ML;1;0;0;21900.00;.00;.00;4;0;0
100004951;VITAMINA E 1000 U.I 30 CAPSULAS;1;0;0;43000.00;.00;.00;1;0;0
200021326;CAJA COPROLOGICA INVERFARMA 50 UDS;50;0;1;17500.00;.00;400.00;0;0;36
200022084;DTE BARRA DOVE DERMOACLARANT 50GR;1;0;0;19800.00;.00;.00;8;0;0
200009428;BICARBONATO DE SODA 500 GR DISANFER;1;0;0;4800.00;.00;.00;13;0;0
100000594;NOXPIRIN ADULTOS NOCHE LIMON 24 SBS;24;0;1;37900.00;.00;2000.00;2;0;73
200021944;BIGEN MENS SPEEDY 104 CASTANO;1;0;0;26500.00;.00;.00;2;0;0
200021945;BIGEN MENS SPEEDY 105 CASTANO MEDIANO;1;0;0;26500.00;.00;.00;1;0;0
200022692;ENJ.COLGATE PERIOGARD SIN ALCOHOL 250 ML;1;0;0;23500.00;.00;.00;10;0;0
200023699;CEP COLGATE TRIPLE ACCION SURTI;1;0;0;5900.00;.00;.00;4;0;0
7702057075002;HIDROCORTISONA CREMA 1 MK;1;0;0;5500.00;.00;.00;33;0;0
7702057071318;Z FULL MK VAINILLA;1;0;0;32000.00;.00;.00;1;0;0
100017922;AFELEX 250 MG SUSPENSION 60 ML ICOM;1;0;0;23600.00;.00;.00;21;0;0
200024127;CREMA WHOLE FRESH ADHESIVA PARA PROTESIS;1;0;0;23000.00;.00;.00;27;0;0
7707019312621;"SULTAMICILINA 375 MG ""BACMICINE""";1;0;0;65000.00;.00;5000.00;18;0;1
100003955;SECNIDAZOL 500 MG 4 TABLETAS AG;1;0;0;5900.00;.00;.00;6;0;0
100014666;NIMODIPINO 30 MG 30 TABLETAS EX;1;0;0;16800.00;.00;.00;7;0;0
200002335;BETUN CHERRY NEGRO 12 GR;1;0;0;1200.00;.00;.00;5;0;0
200004795;PROT.LABIAL EUCERIN 4.8 GR;1;0;0;26500.00;.00;.00;4;0;0
200022389;DTE ROLON NIVEA ACLARA NATURAL 50ML;1;0;0;9900.00;.00;.00;4;0;0
200020718;AZUCENA CREMA 50 GR ICOM;1;0;0;10900.00;.00;.00;2;0;0
200001063;CREMA CONCHA DE NACAR 30 GR;1;0;0;6900.00;.00;.00;1;0;0
7702896001170;POLIOFTAL 5ML;1;0;0;13900.00;.00;.00;5;0;0
200017994;JERINGA INVERF.3P 5ML 21X1.1/2 100 UDS;100;0;1;29000.00;.00;500.00;1;0;48
200024095;VICK NARANJA 24 SBS 5 PASTILLAS;24;0;1;47000.00;.00;1800.00;0;0;34
100012153;DEXAMETASONA 4 MG 1 ML AMPOLLA GF;1;0;0;7000.00;.00;.00;1;0;0
200018435;VENDA ELASTICA KENNEDY 5X5;1;0;0;4500.00;.00;.00;2;0;0
7702783002303;MEDIAS SAMSARA SEDA FRIA  CANELA XL;1;0;0;8500.00;.00;.00;1;0;0
100014815;CELECOXIB 200 MG 10 CAPSULAS RC;1;0;0;11500.00;.00;.00;5;0;0
200010575;3 JAB.DOVE BLANCO P.ESP;1;0;0;4900.00;.00;.00;3;0;0
200024403;AGUA OXIGENADA JGB 120 ML PG.6 LL.7;7;0;1;20900.00;.00;3000.00;1;0;2
4005808185276;TOA DESMAQUILLADORAS NIVEA;1;0;0;16800.00;.00;.00;1;0;0
100016830;LYSTO 18.38 MG/ML SPRAY 20 ML;1;0;0;32900.00;.00;.00;8;0;0
200021275;FISIOMAX LUBRICANTE INTIMO 30 SBS;30;0;1;45900.00;.00;2000.00;2;0;48
7707277580336;OPHARDEX 5 ML;1;0;0;21900.00;.00;.00;7;0;0
7707277580275;TOBRAMICINA 5ML;1;0;0;19800.00;.00;.00;5;0;0
100012360;METOCARBAMOL 750 MG 300 TABLETAS LP;300;30;10;118900.00;4900.00;1000.00;1;0;0
7707019413816;CLINDAMICINA 300MG CAP. CLINBAC;2;0;1;39900.00;20000.00;15900.00;14;2;4
7707019413601;HIDROCORTISONA LOCION 0.5/ BIOQUIFAR;1;0;0;16000.00;.00;.00;12;0;0
7707019381047;ATORVASTATINA 20MG 30TAB BIOQUIFAR;30;3;10;28900.00;9900.00;1300.00;13;3;0
7702057070342;AMBROXOL JARABE 15 MG;1;0;0;6600.00;.00;.00;1;0;0
100016455;DOLEX AVANZADO 10 TABLETAS;1;0;0;9800.00;.00;600.00;7;0;0
100017970;BETAMETASONA 0.05 % CREMA 20 GR AG;1;0;0;8900.00;.00;.00;13;0;0
200014713;MULTI SOLUTION PLUS 120 ML WASSER;1;0;0;19500.00;.00;.00;1;0;0
7702186020072;BASE LIQ NAILEN SURTIDA;1;0;0;7500.00;.00;.00;24;0;0
200020922;CREMA CASTANO DE INDIAS NAT.EVOLUT.60 GR;1;0;0;15900.00;.00;.00;5;0;0
7702011042576;BON BON BUM X24 UNIDAD;24;0;1;5000.00;.00;300.00;1;0;17
200002686;JABON ALERGIBON AVENA 90 GR;1;0;0;14800.00;.00;.00;4;0;0
100004934;RETIBLAN 50 MG 50 CAPSULAS;50;5;10;28500.00;5900.00;11111.00;8;8;3
200014037;BAJALENGUAS ALFA SAFE 20 UDS;1;0;0;1600.00;.00;.00;45;0;0
7702057124014;MERTHIOLATE 90 ML;1;0;0;10900.00;.00;.00;1;0;0
7702057124021;MERTHIOLATE INCOLORO;1;0;0;13000.00;.00;.00;1;0;0
7702057061302;NITROFURANTOINA 100 MG;40;4;10;32400.00;8500.00;4500.00;6;5;0
7702057061265;OXIMETAZOLINA 0.5 MK;1;0;0;6900.00;.00;.00;3;0;0
7702057380748;SECNIDAZOL 500MG MK;1;0;0;7900.00;.00;.00;2;0;0
7702057075088;ALCOHOL MK X 350 ML;1;0;0;4000.00;.00;.00;9;0;0
7707357200031;OFTALMAX 5ML;1;0;0;14900.00;.00;.00;7;0;0
7709990383669;TRIMICORT CREMA;1;0;0;36100.00;.00;.00;10;0;0
7709990383645;TRIMICORT LOCION 60 ML;1;0;0;41000.00;.00;.00;9;0;0
100001849;CHA.CHAMPIOJO 60 ML TRADICIONAL+PEINE;1;0;0;23500.00;.00;.00;2;0;0
100017506;GENFARGRIP 24 SOBRES NOCHE GF;24;0;1;36500.00;.00;1000.00;0;0;16
100009991;LEGRIP NF 80  TBS ICOM (PD);80;8;10;58000.00;7900.00;800.00;1;24;13
100014449;YODOPOVIL ESPUMA 60 ML IC;1;0;0;7900.00;.00;.00;39;0;0
100018330;AMZOL FEM 500/100 MG 10 OVULOS ICOM (PD);10;2;5;31000.00;16800.00;3500.00;13;2;8
200021939;GASA ICOM ESTERIL 4X4 YD 12 SBS 2 UDS;12;0;1;9900.00;.00;900.00;3;0;15
200021940;GASA ICOM ESTERIL 3X3 YD 12 SBS 2 UDS;12;0;1;7900.00;.00;700.00;11;0;8
